FFR00006.wav,"Despite the fact that I have lived in this country in America for more than forty years now, I am amazed how my ties with my country of origin France, the ties are quite strong and a friend of mine calls this"
FFR00007.wav,"I was born in France, in the south of France. My parents always told me that being a teacher would be the perfect job for a woman who wanted to have a family. And I followed their advice, went to the university, studied English, went to England"
FFR00008.wav,I'm married and I'm five foot eleven.  I don't know what else to say.
FFR00010.wav,"I am Reno and I said that I'm, I'm a student at, at the University of Delaware, graduate student in Computer Science. And in fact I came here with a math background and I'm taking my lessons in computer science. And I would like my department"
FFR00013.wav,My name is Patrick I'm working with the office of International Programs at the University of Delaware I've been in the United States for a little more than two years and I think I be here for another two years
FFR00014.wav,Well the research I'm doing at the University of Delaware concerns the new process of making composite parts with carbon fibers and resin. It's called resin-transfer molding. And I'm concerned with the permeability issue with the preforms that we're using.
FFR00015.wav,"My name is Eric Mayo. I'm living in Mountain View, California. What can I say? I don't know. I don't know what to say. It's"
FFR00016.wav,"What to tell you, that I am here in New York as a graduate student in agri-economics and I will be done some time next Spring, and after that I would like to return back home. That's it"
FFR00017.wav,heard about the recent elections we've had in America the country's becoming much more conservative than it used to be there's a thought that it's no longer necessary to help other people but merely reduce taxes and help oneself as much as possible the appearance that that will give to foreign countries will make America seem even more
FFR00019.wav,"Well I find this little game very funny actually, and I will recommend it to friends because I think they will enjoy it too, so I hope that they will call you soon, and I don't know if you want me to say anything else, well I'm also concerned about my future"
FFR00020.wav,"I am, my name is Olivier Borgenon, French student here in New York and I would like to know, to let you know that I enjoy a lot my life in the US, that I've got a lot, a lot, a lot of fun and that is simply wonderful."
FFR00021.wav,"Hello. My name is Eudanel and I speak English fairly well because I've been in college here but I still speak French better, I believe."
FFR00022.wav,"Well, in English now, I'd like to say that when I lived in France, a small to meat sized town with a lively cultural life was also my favorite place to live. I used to live in"
FFR00025.wav,I am studying about education right now and education for women in particular. It seems that there's a lot of information coming out right now that says that women are not getting the same kind of education and that it's a good concern for me in wanting to be a teacher in the future.
FFR00026.wav,"Well I've been in Miami now for about six years, and I'm finishing up my master degree in computer engineering. And hopefully I'll be finding a job right after"
FFR00027.wav,"Well as I said earlier, I'm twenty years old, twenty-eight years old, sorry. I live in New York City, I speak French and German and English. I hope I do at least, and as I said before in French also, I think it's a very interesting survey you're doing here. I would definitely like to know more and at least to find out how you're going to use it."
FFR00028.wav,"Okay, I don't really like the food here, I like I like just only hamburger because it's difficult for me to get African food there is no African restaurant where I live, and sometimes eating is a problem"
FFR00033.wav,Well I don't know what to say I'm a computer engineer I've been working in the states for three years now and I've been enjoying it.
FFR00034.wav,"I have four children so i'm concerned about education, the standard of education.  Not only that but what my children are learning from the culture here in America."
FFR00035.wav,"Well I was born in France, I lived in England quite a bit, and then I came to United States when my husband decided to come and join his family, they had immigrated there when one of his sisters married a G.I. So here I found myself in a totally different country."
FFR00039.wav,"When I am the consumer, although I am sixty year old I have a child who is hardly two  actually. She's twenty- month old. And I'm very much in love with this child. Her name is Alexandra and unfortunately she is not with me right now because her mother is getting a"
FFR00040.wav,"What concern me, my God, in English.  To see people living better, understanding each other, trying to love one another.  I'm sure that they care for them.  I..."
FFR00041.wav,Well there are so many things that concern me I don't know what very well what I can talk about. I would like to tell a story about what I am doing during the day but I as I get older
FFR00042.wav,"I'm extremely impressed by this survey and interview, I would be very interested in being posted and receiving its results and to find out more about these linguistics approach and the anticipated"
FFR00044.wav,"There is something I am particularly drives about here, is to improve of the teaching of foreign languages.  For instance I was in Poland and in Hungary and I noticed that the level of the students was much higher than here that's why I would like to see students here speak"
FFR00045.wav,"I am not sure I understand because there was no time to talk about myself or to free, to do some free speech, so I'm speaking English now and I'm not sure that this is the right time to do it, but I guess I will wait and see what happens next."
FFR00046.wav,Well I'm concerned about the right to receive an abortion in this country I think its a topic that's very real right now and a woman's right is very much under attack at this point and in view of the recent events at abortion clinics I think that this is
FFR00047.wav,"Okay now let's talk in English. The thing I would like to talk about is our library, that's the place where I spend most of my time, and right now it's pretty noisy because there are some some"
FFR00048.wav,"Well something that I'm concerned about or something about me, well I'm just planning to leave Portland probably at the end of June, and I don't know where I want to go yet, but probably to another"
FFR00049.wav,"I'm now a teaching assistant at Lewis and Clark College and I really love this job. I didn't know before leaving France whether I was going to like it or not, and whether teaching was going to be something I would want to do later on for all my life, and actually it is. I have a lot of fun"
FFR00050.wav,"Well to begin with, I have been in the United States for a long time, as you know. However, I am ashamed I have kept a ghastly French accent. I like to have fun. I guess a bit is not a bit. Well"
FFR00051.wav,"Well what I like very much right now, I am very much concerned by my American pronunciation, I don't find it's very good, and I'm working very much to improve it. Well so it takes time, I have to watch people moving their lips."
FFR00053.wav,I can not speak very well in English because I I have no teacher for that. I can read the newspaper. I can't under
FFR00060.wav,"I feel very grateful to to have wonderful children, they all have succeeded very well beyond expectation. I have a son who is a doctor, another one who teaches history, the daughter who is an account"
FFR00062.wav,Well I will tell you the very same thing I just did. I'm a software engineer and I came from France some twenty-one years ago. Lived in Detroit for a short time and then moved to southern California. I currently  live in the mountains in the town of Idle wild. At some sixty three hundred
FFR00063.wav,"I just did in French. All my friends are American, so I better speak English, but I did learn it on the spot. And that was kind of hard, and I felt like I was in jail at the beginning, but it was a big, big, vast jail with open space."
FFR00068.wav,What does that mean that confirms me
FFR00072.wav,Well in English I think I speak it fluently but there's some words with which I have a lot of trouble with the pronunciation some words do not come out the way they should otherwise
FFR00073.wav,"As I say, I like very much that country, especially Portland. It's a nice country. And people around are nice people also. They enjoy talking with us. And because, you can understand my English is not very good, and"
FFR00074.wav,Well if I suddenly have to speak english I hope I remember how. All I can say is that for three weeks I was very sick because I got the flu and I was coughing and coughing and coughing but I was very lucky because I didn't get any fever
FFR00076.wav,"Hi, as you can tell I'm French. You can tell, though, tell it to my accent. I'm the French assistant at Reed College this year, and I'm very happy I was given the opportunity to spend the whole year here in Portland, Oregon. That was, that's gonna be an invaluable exper"
FFR00078.wav,"My name is Guinelle, I'm French, I live in Portland, as I said in French before, and I come from France. I lived in Japan, and now I am a translator in Portland Oregon. I work at home. Oh, and here's my pager, I'm sorry. And"
FFR00080.wav,I'm considerably worried about the present makeup of the Congress and the way they are excluding the poor from getting sufficient support. If they have some moral faults
FFR00081.wav,"I'm concerned with world affairs and justice issues and working in mediation and conflict resolution, and I'm interested in using languages to that goal, and I I enjoy working with people of difference cultures, and"
FFR00082.wav,"My daughter's car was stolen, and that was really terrible, so we had to go and buy her another car.  Fortunately we had insurance, and the insurance paid part of it, but of course did not give us enough money to buy a new car.  I have another daughter who is studying biology..."
FFR00083.wav,"Well as you can see, in spite of the fact that I have been here for a long time, I am still having a fairly strong French accent and I will die with it. It has not changed for years and it will remain like this I think until, until I die. In fact I think it"
FFR00084.wav,"I've been at Caltech now for three and a half years, I like it very much because I have very good student and very friendly, and I have the freedom to teach any class I want to in literature. I usually change the topic every year because we have very few students interested in really advanced literature classes."
FFR00086.wav,"I wouldn't know how to say anything that concerns me but I just want to say that maybe I'm not getting married in three months, that's what concerns me right now and preoccupies me but that's about it."
FFR00087.wav,I guess what I could say is I'm glad I was in the United States but if I had my way or my wish I would be back in France this is where my first home was and where my heart still is
FFR00089.wav,"Well, I'm very concerned about today's pollution, and, especially in Asia, and I'm just concerned that the world is, is degrading, and is not strong enough to find"
FFR00091.wav,"I arrived in Portland two years ago.  Participated in the exchange program with the University of Poitier, I actually completed my MBA last year and now I'm working in Portland.  I intend to stay here until ninety-six."
FFR00093.wav,I've been studying at Florida State for about two months and I really like it here. It's been really interesting to learn about different culture and to learn about the language and to study like any other American students and
FFR00094.wav,"Something that really concerns me is the education system in the United States because it seems to me that the illiteracy rate is much too high, and that teachers and educators must get back to the basics and teach children"
FFR00096.wav,I am a French teacher and I teach French all day I teach five different levels and two AP classes I have taught French for twenty-five years and this has given me a lot of pleasure I like to introduce my language talk about my culture talk about
FFR00097.wav,"My name is Hatine Valentine. I am twenty years old. I'm going to Claremont McKenna College and I'm a History French major. I teach French. I tutor French classes as conversation. And, and I love taking French classes just for enjoyment to keep my French up. That's about it. Otherwise"
FFR00098.wav,"Well, there are all the things that I like to do. And I like jazz and I play drums myself. I play blues also, so I like music as a whole. I like boxing. I box myself too, and I went to New York City to work out two weeks ago."
FFR00101.wav,"I have three papers to write for the university I'm getting a Ph.D from, and I'm hoping to get them done on time before I leave for France."
FFR00104.wav,"One thing that concerns me right now is the lowering of standards in schools and universities in the United States.  I see that they are lowering requirements for graduating because people aren't doing it in four years, they are doing it more in five and six years and I think that lowering the standards..."
FFR00109.wav,There's no such thing as a right or wrong answer to the questions of new technologies today what concerns me is well what's important to me is how people put in form their ideas the new media we're using today will allow us to
FFR00110.wav,"Allright, i'll just tell you what I was telling you in French but that will be the end of the story.  I like to do communications very much, I have actually written several  articles and also a couple of books on it, so that's definitely what I like. and I am working in that field but I am going to change works in a few months from now to try to get."
FFR00111.wav,Well something that is very important for me is my accent when I meet people in the street they always say I have this charming French accent and this is really a problem for me because I really try very hard not to have this accent but that's what people notice.
FFR00113.wav,"Well I am very concern about my students, my who lesson less prepared for their studies in French, for example. And I'm concerned about the fact that French is not doing very well in the United States right now. People don't seem to be too into"
FFR00114.wav,"Hello my name is Monique Mochinya. I'm coming from Africa, Zaire and also from Sudan. I'm twenty-six years old and I'm living in this country for, I've been here for one year and two months. I really like the USA. I would like to stay all my life here."
FFR00115.wav,"Well, I'm an Assistant Professor at the University of Nebraska at Omaha. I teach French Literature and I'm the specialist of nineteenth century, and I specialize on the French women with Michelle, and I'm interested in literature and"
FFR00116.wav,"Well, my name is Sedgewick. I'm a French teacher in the Clermont colleges and I'm spending a lot of time with my students. I don't have anything to do so I'm playing computer or I'm watching TV most of the time because I finish my homework probably"
FFR00117.wav,Well speaking of English I speak it I think I speak it quite good but yesterday by error I recorded my voice and I realized that I had a terrible thick English accent which I should not have in spending so many years here but that's
FFR00118.wav,Hello it was quite interesting to answer this question I have been here in the United States probably thirty years but I do go back to France every year and I've been working here as late as a librarian reference librarian which means I try to help people when they have questions.
FFR00121.wav,Something about me well I happen to be a radio correspondent for a French radio based here in New York I'm covering the entire United States for a big radio network in Paris and I've been doing that for six years and its really
FFR00122.wav,I'm really concerned about my studies as a matter of fact. I wonder if I will be able to finish on time as I planned and then I wonder if I will be able to find a job easily. The job market is not that appealing right now.
FFR00124.wav,"I'm French, I live in from Portland in Oregon, and I don't know know what to say"
FFR00126.wav,I'm very sensitive to static and last month in the same week I pretty much fried up both my CD player and my computer keyboard by just touching them as I touched them there was a big discharge of static and both appliances
